playlist_genre,track_artist,track_href,uri,track_album_name,analysis_url,track_id,track_name,track_album_release_date,track_album_id,duration_ms,id
pop,"Lady Gaga, Bruno Mars",https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe,2plbrEY59IikOBgBGLjaoe,Die With A Smile,16-08-2024,10FLjwfpbxLmW8c25Xyc2N,251668,2plbrEY59IikOBgBGLjaoe
pop,Billie Eilish,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,HIT ME HARD AND SOFT,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,17-05-2024,7aJuG4TFXa2hmE4z1yxc3n,210373,6dOtVTDdiauQNBQEDOtlAB
pop,Gracie Abrams,https://api.spotify.com/v1/tracks/7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad,The Secret of Us (Deluxe),https://api.spotify.com/v1/audio-analysis/7ne4VBA60CxGM75vw0EYad,7ne4VBA60CxGM75vw0EYad,That’s So True,18-10-2024,0hBRqPYPXhr1RkTDG3n4Mk,166300,7ne4VBA60CxGM75vw0EYad
pop,Sabrina Carpenter,https://api.spotify.com/v1/tracks/1d7Ptw3qYcfpdLNL5REhtJ,spotify:track:1d7Ptw3qYcfpdLNL5REhtJ,Short n' Sweet,https://api.spotify.com/v1/audio-analysis/1d7Ptw3qYcfpdLNL5REhtJ,1d7Ptw3qYcfpdLNL5REhtJ,Taste,23-08-2024,4B4Elma4nNDUyl6D5PvQkj,157280,1d7Ptw3qYcfpdLNL5REhtJ
pop,"ROSÉ, Bruno Mars",https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,5vNRhkKd0yEAg8suGBpjeY,APT.,18-10-2024,2IYQwwgxgOIn7t3iF6ufFD,169917,5vNRhkKd0yEAg8suGBpjeY
pop,Chappell Roan,https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu,0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",05-04-2024,1WAjjRMfZjEXtB0lQrAw6Q,218424,0WbMK4wrZ1wFSty9F7FCgu
pop,Addison Rae,https://api.spotify.com/v1/tracks/6MzofobZt2dm0Kf1hTThFz,spotify:track:6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,https://api.spotify.com/v1/audio-analysis/6MzofobZt2dm0Kf1hTThFz,6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,09-08-2024,0XA403JTounqFh2owquBXu,169698,6MzofobZt2dm0Kf1hTThFz
pop,Billie Eilish,https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,HIT ME HARD AND SOFT,https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,17-05-2024,7aJuG4TFXa2hmE4z1yxc3n,261467,3QaPy1KgI7nu9FJEQUgn6h
pop,Gigi Perez,https://api.spotify.com/v1/tracks/0UYnhUfnUj5adChuAXvLUB,spotify:track:0UYnhUfnUj5adChuAXvLUB,Sailor Song,https://api.spotify.com/v1/audio-analysis/0UYnhUfnUj5adChuAXvLUB,0UYnhUfnUj5adChuAXvLUB,Sailor Song,26-07-2024,4DWrYvfGXRE8ko5ZxlIpit,211979,0UYnhUfnUj5adChuAXvLUB
pop,"The Weeknd, Playboi Carti",https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL,spotify:track:1Es7AUAhQvapIcoh3qMKDL,Timeless,https://api.spotify.com/v1/audio-analysis/1Es7AUAhQvapIcoh3qMKDL,1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),27-09-2024,2IRxVVqbSbqHJo8Zx50LYn,256000,1Es7AUAhQvapIcoh3qMKDL
pop,"Charli xcx, Billie Eilish",https://api.spotify.com/v1/tracks/3WOhcATHxK2SLNeP5W3v1v,spotify:track:3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish,https://api.spotify.com/v1/audio-analysis/3WOhcATHxK2SLNeP5W3v1v,3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,01-08-2024,3ThlxfLSy4bfKzxWqmC7VN,145219,3WOhcATHxK2SLNeP5W3v1v
pop,Sabrina Carpenter,https://api.spotify.com/v1/tracks/5N3hjp1WNayUPZrA8kJmJP,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Please Please Please,https://api.spotify.com/v1/audio-analysis/5N3hjp1WNayUPZrA8kJmJP,5N3hjp1WNayUPZrA8kJmJP,Please Please Please,06-06-2024,5bBaoign62r1i7OV8w7mi9,186365,5N3hjp1WNayUPZrA8kJmJP
pop,Tate McRae,https://api.spotify.com/v1/tracks/1f18HzFpegqvH4ibGJyeMJ,spotify:track:1f18HzFpegqvH4ibGJyeMJ,2 hands,https://api.spotify.com/v1/audio-analysis/1f18HzFpegqvH4ibGJyeMJ,1f18HzFpegqvH4ibGJyeMJ,2 hands,14-11-2024,2BdJwrx2wMJi7x06wWkUFg,181821,1f18HzFpegqvH4ibGJyeMJ
pop,Shaboozey,https://api.spotify.com/v1/tracks/2FQrifJ1N335Ljm3TjTVVf,spotify:track:2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),https://api.spotify.com/v1/audio-analysis/2FQrifJ1N335Ljm3TjTVVf,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),12-04-2024,6egBeCLeGITzGSo5VyRjwZ,171292,2FQrifJ1N335Ljm3TjTVVf
pop,Chappell Roan,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,spotify:track:4xdBrk0nFZaP54vvZj0yx7,The Rise and Fall of a Midwest Princess,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,22-09-2023,0EiI8ylL0FmWWpgHVTsZjZ,184841,4xdBrk0nFZaP54vvZj0yx7
pop,Lady Gaga,https://api.spotify.com/v1/tracks/19KlZwqlT3fguP2BeHF1Q1,spotify:track:19KlZwqlT3fguP2BeHF1Q1,Disease,https://api.spotify.com/v1/audio-analysis/19KlZwqlT3fguP2BeHF1Q1,19KlZwqlT3fguP2BeHF1Q1,Disease,25-10-2024,52BWvTRMsPqjHzrbQomgwP,229997,19KlZwqlT3fguP2BeHF1Q1
pop,LISA,https://api.spotify.com/v1/tracks/5G345YEhvleYxQLfYUlEFv,spotify:track:5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),https://api.spotify.com/v1/audio-analysis/5G345YEhvleYxQLfYUlEFv,5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),08-10-2024,1OGxb1Z5KDBVOwDtyKu8wz,155757,5G345YEhvleYxQLfYUlEFv
pop,Morgan Wallen,https://api.spotify.com/v1/tracks/7hR22TOX3RorxJPcsz5Wbo,spotify:track:7hR22TOX3RorxJPcsz5Wbo,Love Somebody,https://api.spotify.com/v1/audio-analysis/7hR22TOX3RorxJPcsz5Wbo,7hR22TOX3RorxJPcsz5Wbo,Love Somebody,18-10-2024,0TxewlKVKdpP18dGg279ep,204829,7hR22TOX3RorxJPcsz5Wbo
pop,Gracie Abrams,https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy,spotify:track:51rfRCiUSvxXlCSCfIztBy,The Secret of Us,https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",21-06-2024,56bdWeO40o3WfAD2Lja4dl,157147,51rfRCiUSvxXlCSCfIztBy
pop,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4,spotify:track:1BJJbSX6muJVF2AK7uH1x4,Move,https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4,1BJJbSX6muJVF2AK7uH1x4,Move,07-06-2024,4M8ThNHbNjda2cPwL8XZHS,177599,1BJJbSX6muJVF2AK7uH1x4
pop,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R,spotify:track:3tFed7YsjGnIfxeLEQwx3R,CHROMAKOPIA,https://api.spotify.com/v1/audio-analysis/3tFed7YsjGnIfxeLEQwx3R,3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",28-10-2024,0U28P0QVB1QRxpqp5IHOlH,255916,3tFed7YsjGnIfxeLEQwx3R
pop,Sabrina Carpenter,https://api.spotify.com/v1/tracks/2qSkIjg1o9h3YT9RAgYN75,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Espresso,https://api.spotify.com/v1/audio-analysis/2qSkIjg1o9h3YT9RAgYN75,2qSkIjg1o9h3YT9RAgYN75,Espresso,12-04-2024,5quMTd5zeI9yW5UDua8wS4,175459,2qSkIjg1o9h3YT9RAgYN75
pop,JENNIE,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,2CspwnypzT7rcWI9RfsoSb,Mantra,10-10-2024,3e5tDT1kfaAGx10yOjIDgW,136627,2CspwnypzT7rcWI9RfsoSb
pop,"Rauw Alejandro, Bad Bunny",https://api.spotify.com/v1/tracks/0l0vcZMU7AOeQmUIREoI2U,spotify:track:0l0vcZMU7AOeQmUIREoI2U,Cosa Nuestra,https://api.spotify.com/v1/audio-analysis/0l0vcZMU7AOeQmUIREoI2U,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,15-11-2024,0aX0UXrHG2ceYIxTQcqJdA,182857,0l0vcZMU7AOeQmUIREoI2U
pop,Don Toliver,https://api.spotify.com/v1/tracks/2c7z5oRcPBbqRaBY2mLWcf,spotify:track:2c7z5oRcPBbqRaBY2mLWcf,HARDSTONE PSYCHO,https://api.spotify.com/v1/audio-analysis/2c7z5oRcPBbqRaBY2mLWcf,2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,14-06-2024,0Kzb3u6kMnOJOZXYFSk33F,217333,2c7z5oRcPBbqRaBY2mLWcf
pop,"Post Malone, Morgan Wallen",https://api.spotify.com/v1/tracks/7221xIgOnuakPdLqT0F3nP,spotify:track:7221xIgOnuakPdLqT0F3nP,I Had Some Help,https://api.spotify.com/v1/audio-analysis/7221xIgOnuakPdLqT0F3nP,7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),10-05-2024,1woYXxyyxTQJ0E0AhZE6mj,178206,7221xIgOnuakPdLqT0F3nP
pop,Hozier,https://api.spotify.com/v1/tracks/4IadxL6BUymXlh8RCJJu7T,spotify:track:4IadxL6BUymXlh8RCJJu7T,Unheard,https://api.spotify.com/v1/audio-analysis/4IadxL6BUymXlh8RCJJu7T,4IadxL6BUymXlh8RCJJu7T,Too Sweet,22-03-2024,1KZC0cX0qq6hodR9YVgh9F,251424,4IadxL6BUymXlh8RCJJu7T
pop,The Marías,https://api.spotify.com/v1/tracks/3siwsiaEoU4Kuuc9WKMUy5,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,Submarine,https://api.spotify.com/v1/audio-analysis/3siwsiaEoU4Kuuc9WKMUy5,3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,31-05-2024,03guxdOi12XJbnvxvxbpwG,236907,3siwsiaEoU4Kuuc9WKMUy5
pop,"Oscar Maydon, Fuerza Regida",https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,spotify:track:1cOboCuWYI2osTOfolMRS6,Tu Boda,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,1cOboCuWYI2osTOfolMRS6,Tu Boda,26-09-2024,60cQzWfmdg4hyDXrpW6kOA,225881,1cOboCuWYI2osTOfolMRS6
pop,Myles Smith,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Stargazing,https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10,3Vr3zh0r7ALn8VLqCiRR10,Stargazing,10-05-2024,3VNxRarx9HUI5w7DHv0TBj,172533,3Vr3zh0r7ALn8VLqCiRR10
pop,"GloRilla, Sexyy Red",https://api.spotify.com/v1/tracks/4VI2Y5xg4gYynQqNQNQbTN,spotify:track:4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),https://api.spotify.com/v1/audio-analysis/4VI2Y5xg4gYynQqNQNQbTN,4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),10-10-2024,2PzoiaGTcK3NfnMgHFd7QC,149461,4VI2Y5xg4gYynQqNQNQbTN
pop,Ariana Grande,https://api.spotify.com/v1/tracks/46kspZSY3aKmwQe7O77fCC,spotify:track:46kspZSY3aKmwQe7O77fCC,eternal sunshine,https://api.spotify.com/v1/audio-analysis/46kspZSY3aKmwQe7O77fCC,46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),08-03-2024,71PfP4E9roOXAudea1aPGw,228639,46kspZSY3aKmwQe7O77fCC
pop,Benson Boone,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,18-01-2024,29aSKB1qPEbN0Qf9OPSQpw,180304,6tNQ70jh4OwmPGpYy6R2o9
pop,"Myke Towers, benny blanco",https://api.spotify.com/v1/tracks/0qeIFEGRQqHoaJtLCl0U73,spotify:track:0qeIFEGRQqHoaJtLCl0U73,LA PANTERA NEGRA (DELUXE),https://api.spotify.com/v1/audio-analysis/0qeIFEGRQqHoaJtLCl0U73,0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),17-10-2024,3pkIK8SI5mcUUjb9jNjx4H,130880,0qeIFEGRQqHoaJtLCl0U73
pop,KATSEYE,https://api.spotify.com/v1/tracks/6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,Touch,https://api.spotify.com/v1/audio-analysis/6aJn7Cst74cj4lNIiPRgav,6aJn7Cst74cj4lNIiPRgav,Touch,26-07-2024,1hjqg3TuQ2YqooaPhxHwdv,129883,6aJn7Cst74cj4lNIiPRgav
pop,Teddy Swims,https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj,I've Tried Everything But Therapy (Part 1),https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj,17phhZDn6oGtzMe56NuWvj,Lose Control,15-09-2023,7nacKlk586eLRBSIsrk9DB,210689,17phhZDn6oGtzMe56NuWvj
pop,Mark Ambor,https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,Belong Together,https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu,5uQ7de4EWjb3rkcFxyEOpu,Belong Together,16-02-2024,3PlCMwyq6nuQYtoYproV1o,148318,5uQ7de4EWjb3rkcFxyEOpu
pop,KAROL G,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,21-06-2024,5ylbxH7EqpsmHZCRuiYewS,195824,6WatFBLVB0x077xWeoVc2k
pop,Djo,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,DECIDE,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,3qhlB30KknSejmIvZZLjOD,End of Beginning,16-09-2022,4JDXBZdRPId4devseaAOKH,159246,3qhlB30KknSejmIvZZLjOD
pop,"Taylor Swift, Post Malone",https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,THE TORTURED POETS DEPARTMENT,https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m,2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),18-04-2024,1Mo4aZ8pdj6L1jx8zSwJnt,228965,2OzhQlSqBEmt7hmkYxfT6m
pop,"Omar Courtz, De La Rose",https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW,spotify:track:0Sr7ssScx54yxdM2ols7nW,PRIMERA MUSA,https://api.spotify.com/v1/audio-analysis/0Sr7ssScx54yxdM2ols7nW,0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,20-09-2024,3C5uwdRE5QRoXSGPPxpDd4,223320,0Sr7ssScx54yxdM2ols7nW
pop,Kendrick Lamar,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,04-05-2024,5JjnoGJyOxfSZUZtk2rRwZ,274192,6AI3ezQ4o3HUoP6Dhudph3
pop,Jin,https://api.spotify.com/v1/tracks/4p7DTkyrKqT98xlIwYYfXz,spotify:track:4p7DTkyrKqT98xlIwYYfXz,Happy,https://api.spotify.com/v1/audio-analysis/4p7DTkyrKqT98xlIwYYfXz,4p7DTkyrKqT98xlIwYYfXz,Running Wild,15-11-2024,0fKlaQuBMQYFo5aIFoGIXt,151647,4p7DTkyrKqT98xlIwYYfXz
pop,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",https://api.spotify.com/v1/tracks/3mg9jYNC1NihbthlglzrWP,spotify:track:3mg9jYNC1NihbthlglzrWP,57,https://api.spotify.com/v1/audio-analysis/3mg9jYNC1NihbthlglzrWP,3mg9jYNC1NihbthlglzrWP,57,08-11-2024,5TT8KluomuelzsNF7T1U37,298131,3mg9jYNC1NihbthlglzrWP
pop,Ndotz,https://api.spotify.com/v1/tracks/0io16MKpbeDIdYzmGpQaES,spotify:track:0io16MKpbeDIdYzmGpQaES,Embrace It,https://api.spotify.com/v1/audio-analysis/0io16MKpbeDIdYzmGpQaES,0io16MKpbeDIdYzmGpQaES,Embrace It,23-08-2024,0mV9Pfr1GfoZLkp1EAau9P,104419,0io16MKpbeDIdYzmGpQaES
pop,Linkin Park,https://api.spotify.com/v1/tracks/2PnlsTsOTLE5jnBnNe2K0A,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,https://api.spotify.com/v1/audio-analysis/2PnlsTsOTLE5jnBnNe2K0A,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,05-09-2024,6W0Gabv5f3ugnckc6YgfJQ,190428,2PnlsTsOTLE5jnBnNe2K0A
pop,Jimin,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,MUSE,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,7tI8dRuH2Yc6RuoTjxo4dU,Who,19-07-2024,15XcLhiVMlSOipUddTNDnr,170888,7tI8dRuH2Yc6RuoTjxo4dU
rock,Eagles,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,Hotel California (2013 Remaster),https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,08-12-1976,2widuo17g5CEC66IbzveRu,391376,40riOy7x9W7GXjyGp4pjAv
rock,AC/DC,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj,The Razors Edge,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,57bgtoPSgt236HzfBOd8kj,Thunderstruck,24-09-1990,4vu7F6h90Br1ZtYYaqfITy,292880,57bgtoPSgt236HzfBOd8kj
rock,The White Stripes,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,Elephant,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,01-04-2003,6D9urpsOWWKtYvF6PaorGE,232107,3dPQuX8Gs42Y7b454ybpMR
rock,Radiohead,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Pablo Honey,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,70LcF31zb1H0PyJoS1Sx1r,Creep,22-02-1993,3gBVdu4a1MMJVMy6vwPEb8,238640,70LcF31zb1H0PyJoS1Sx1r
rock,Nirvana,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,spotify:track:4P5KoWXOxwuobLmHXLMobV,Nevermind (Remastered),https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,4P5KoWXOxwuobLmHXLMobV,Come As You Are,26-09-1991,2guirTSEqLizK7j9i1MTTZ,218920,4P5KoWXOxwuobLmHXLMobV
rock,Red Hot Chili Peppers,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,Californication (Deluxe Edition),https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,48UPSzbZjgc449aqz8bxox,Californication,08-06-1999,2Y9IRtehByVkegoD7TcLfi,329733,48UPSzbZjgc449aqz8bxox
rock,Guns N' Roses,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,Appetite For Destruction,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,21-07-1987,28yHV3Gdg30AiB8h8em1eW,356067,7snQQk1zcKl8gZ92AnueZW
rock,The Rolling Stones,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Aftermath,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",15-04-1966,72qrnM4yUNMDDlWiqKc8iY,202267,63T7DJ1AFDD6Bn8VzG6JE8
rock,Fleetwood Mac,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Rumours (Super Deluxe),https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,04-02-1977,0BwWUstDMUbgq2NYONRqlu,257800,0ofHAoxe9vBkTCp2UQIavz
rock,Foo Fighters,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,The Colour And The Shape,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,20-05-1997,30ly6F6Xl0TKmyBCU50Khv,250547,5UWwZ5lm5PKu6eKsHAGxOk
rock,Joan Jett & the Blackhearts,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N' Roll (Expanded Edition),https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,18-11-1981,555qwe1qUgLdee80TZ2CQt,175173,2Cdvbe2G4hZsnhNMKyGrie
rock,Kansas,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI,spotify:track:6zeE5tKyr8Nu882DQhhSQI,Point Of Know Return (Expanded Edition),https://api.spotify.com/v1/audio-analysis/6zeE5tKyr8Nu882DQhhSQI,6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,1977,6oU298pdPTCQnMx1PYwyUA,206267,6zeE5tKyr8Nu882DQhhSQI
rock,Pink Floyd,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,The Wall,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",30-11-1979,5Dbax7G8SWrP9xyzkOvy2F,238747,4gMgiXfqyzZLMhsksGmbQV
rock,Bon Jovi,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,spotify:track:0X1sqQ652p1sceKM2nJlIJ,Bon Jovi,https://api.spotify.com/v1/audio-analysis/0X1sqQ652p1sceKM2nJlIJ,0X1sqQ652p1sceKM2nJlIJ,Runaway,23-01-1984,1UUOBzIHw0noiRGRpbt3sz,230667,0X1sqQ652p1sceKM2nJlIJ
rock,Green Day,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,Dookie,https://api.spotify.com/v1/audio-analysis/6L89mwZXSOwYl76YXfX13s,6L89mwZXSOwYl76YXfX13s,Basket Case,01-02-1994,4uG8q3GPuWHQlRbswMIRS6,181533,6L89mwZXSOwYl76YXfX13s
rock,Red Hot Chili Peppers,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,24-09-1991,30Perjew8HyGkdSmqguYyg,264307,3d9DChrdc6BOeFsbrZ3Is0
rock,Billy Idol,https://api.spotify.com/v1/tracks/1gzIbdFnGJ226LTl0Cn2SX,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,Billy Idol,https://api.spotify.com/v1/audio-analysis/1gzIbdFnGJ226LTl0Cn2SX,1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,01-01-1982,5ebh0MxkqELmk50xHj2b4k,252200,1gzIbdFnGJ226LTl0Cn2SX
